vict_descent,area,crm_cd,premis_cd,weapon_used_cd,age_group,time_group
2,12,210,101.0,400.0,1.0,3.0
1,21,930,502.0,511.0,4.0,3.0
1,19,230,108.0,307.0,2.0,2.0
1,13,220,0.0,400.0,5.0,2.0
1,21,210,104.0,0.0,5.0,4.0
1,21,930,0.0,511.0,3.0,4.0
1,18,626,501.0,400.0,3.0,4.0
2,15,626,501.0,400.0,2.0,1.0
2,18,0,502.0,102.0,5.0,4.0
1,14,930,101.0,511.0,4.0,3.0
1,6,930,502.0,511.0,5.0,2.0
1,13,230,501.0,500.0,3.0,3.0
1,14,624,402.0,500.0,1.0,4.0
1,15,0,0.0,500.0,1.0,4.0
1,12,0,101.0,400.0,2.0,4.0
1,14,624,102.0,500.0,4.0,4.0
2,12,930,101.0,400.0,3.0,3.0
2,16,624,0.0,400.0,5.0,3.0
1,20,624,101.0,400.0,1.0,3.0
1,13,210,101.0,0.0,3.0,3.0
1,15,624,501.0,400.0,2.0,3.0
1,18,230,101.0,200.0,3.0,4.0
1,12,930,101.0,511.0,1.0,4.0
2,18,626,122.0,400.0,5.0,3.0
1,18,626,501.0,400.0,3.0,4.0
1,18,230,102.0,0.0,3.0,3.0
1,12,230,0.0,511.0,5.0,3.0
2,13,626,501.0,400.0,4.0,3.0
1,18,626,501.0,500.0,2.0,2.0
1,14,230,0.0,0.0,3.0,4.0
1,12,230,101.0,106.0,1.0,3.0
1,14,626,501.0,400.0,3.0,3.0
2,12,624,203.0,500.0,2.0,2.0
1,13,230,101.0,102.0,2.0,4.0
1,13,0,101.0,400.0,1.0,4.0
2,20,230,101.0,400.0,3.0,4.0
1,18,740,122.0,500.0,4.0,2.0
1,20,121,502.0,400.0,2.0,2.0
2,12,210,0.0,400.0,2.0,2.0
1,1,626,502.0,400.0,4.0,3.0
1,17,236,502.0,400.0,3.0,3.0
1,15,761,210.0,102.0,4.0,4.0
2,18,0,102.0,109.0,1.0,2.0
2,18,626,502.0,400.0,3.0,2.0
1,18,210,0.0,102.0,1.0,2.0
2,13,860,101.0,400.0,3.0,3.0
2,12,210,501.0,102.0,3.0,3.0
1,14,310,0.0,500.0,3.0,3.0
1,21,121,501.0,400.0,2.0,2.0
1,15,626,501.0,400.0,2.0,3.0
1,20,230,101.0,0.0,3.0,4.0
2,13,230,108.0,500.0,5.0,3.0
1,13,626,502.0,400.0,5.0,4.0
1,18,230,0.0,308.0,2.0,4.0
1,19,624,501.0,400.0,5.0,3.0
1,2,121,501.0,400.0,1.0,3.0
2,18,626,501.0,400.0,4.0,4.0
1,17,210,108.0,500.0,2.0,4.0
1,20,930,101.0,511.0,2.0,3.0
1,15,624,102.0,400.0,2.0,4.0
1,12,0,0.0,400.0,1.0,3.0
1,18,230,102.0,109.0,1.0,3.0
1,21,210,108.0,400.0,4.0,3.0
1,21,626,501.0,400.0,2.0,3.0
2,14,624,0.0,400.0,3.0,4.0
1,15,624,501.0,400.0,5.0,4.0
2,12,626,501.0,400.0,3.0,1.0
1,19,624,0.0,400.0,2.0,4.0
2,18,220,103.0,400.0,3.0,4.0
1,20,210,101.0,0.0,3.0,2.0
2,12,627,501.0,212.0,1.0,3.0
1,14,626,501.0,400.0,2.0,4.0
2,14,624,103.0,400.0,3.0,2.0
1,12,740,122.0,102.0,4.0,3.0
1,16,626,101.0,400.0,5.0,4.0
1,21,624,0.0,400.0,1.0,3.0
1,15,624,108.0,400.0,5.0,2.0
1,13,210,102.0,109.0,2.0,4.0
1,16,626,502.0,400.0,4.0,4.0
1,21,624,501.0,400.0,2.0,4.0
1,12,626,501.0,400.0,5.0,4.0
2,12,230,101.0,109.0,3.0,3.0
1,13,761,501.0,200.0,3.0,4.0
1,19,761,0.0,200.0,2.0,3.0
2,18,230,501.0,207.0,5.0,3.0
1,12,0,0.0,400.0,1.0,3.0
1,20,624,0.0,400.0,5.0,3.0
1,16,761,101.0,102.0,2.0,1.0
2,12,230,502.0,0.0,4.0,4.0
1,21,627,501.0,400.0,1.0,3.0
2,12,230,108.0,400.0,1.0,4.0
1,15,210,402.0,0.0,1.0,3.0
1,16,627,501.0,400.0,1.0,4.0
1,13,624,501.0,400.0,5.0,4.0
1,13,624,502.0,400.0,2.0,4.0
2,12,626,502.0,400.0,2.0,4.0
1,17,310,501.0,500.0,5.0,4.0
1,20,0,501.0,511.0,1.0,3.0
1,21,930,501.0,511.0,4.0,2.0
1,20,624,502.0,400.0,4.0,3.0
1,14,310,502.0,400.0,3.0,2.0
1,13,930,102.0,511.0,3.0,4.0
2,18,761,101.0,106.0,2.0,3.0
1,15,0,101.0,0.0,2.0,3.0
1,15,230,101.0,200.0,4.0,2.0
2,18,626,101.0,400.0,5.0,3.0
1,13,230,501.0,400.0,2.0,4.0
1,12,210,203.0,511.0,1.0,2.0
1,21,210,108.0,102.0,3.0,3.0
1,6,230,102.0,106.0,3.0,4.0
1,21,624,502.0,400.0,2.0,3.0
1,18,0,501.0,400.0,1.0,3.0
1,20,236,502.0,400.0,2.0,3.0
1,18,310,501.0,500.0,5.0,4.0
1,16,121,501.0,400.0,1.0,1.0
2,18,236,102.0,109.0,2.0,3.0
1,17,230,101.0,102.0,5.0,3.0
1,16,627,0.0,500.0,1.0,2.0
1,20,624,102.0,400.0,1.0,4.0
2,15,230,101.0,0.0,3.0,3.0
2,13,624,0.0,400.0,5.0,3.0
1,19,626,501.0,400.0,4.0,4.0
1,16,626,501.0,400.0,5.0,3.0
2,20,626,502.0,400.0,2.0,3.0
1,17,210,203.0,102.0,1.0,4.0
1,18,624,102.0,400.0,1.0,4.0
1,19,626,502.0,400.0,2.0,4.0
1,12,930,0.0,308.0,5.0,4.0
1,21,624,101.0,400.0,3.0,4.0
1,15,230,0.0,500.0,5.0,4.0
1,19,624,210.0,0.0,3.0,1.0
1,20,930,502.0,511.0,3.0,3.0
2,12,230,101.0,102.0,2.0,4.0
2,19,230,502.0,102.0,3.0,4.0
1,21,0,502.0,400.0,1.0,3.0
2,18,230,101.0,200.0,5.0,3.0
1,19,624,102.0,400.0,4.0,2.0
1,7,236,502.0,0.0,5.0,4.0
1,20,624,102.0,400.0,3.0,3.0
1,14,0,0.0,500.0,2.0,1.0
1,12,220,108.0,400.0,3.0,3.0
2,12,210,203.0,0.0,2.0,4.0
1,18,230,101.0,400.0,5.0,3.0
2,14,626,501.0,400.0,3.0,4.0
1,17,624,203.0,400.0,4.0,2.0
1,15,210,101.0,102.0,4.0,4.0
1,14,0,101.0,106.0,1.0,4.0
1,15,761,101.0,102.0,3.0,4.0
2,12,230,501.0,512.0,5.0,4.0
1,17,860,0.0,400.0,2.0,4.0
1,21,930,101.0,511.0,3.0,3.0
2,12,230,102.0,102.0,5.0,3.0
2,12,230,101.0,109.0,1.0,4.0
1,17,626,501.0,400.0,2.0,4.0
1,15,624,0.0,400.0,1.0,2.0
1,13,626,501.0,400.0,2.0,4.0
1,14,624,101.0,400.0,5.0,2.0
1,21,230,501.0,500.0,5.0,4.0
1,18,930,101.0,511.0,4.0,2.0
1,14,761,502.0,0.0,3.0,3.0
1,18,0,501.0,511.0,2.0,3.0
1,18,236,101.0,0.0,4.0,2.0
1,19,761,501.0,312.0,2.0,4.0
1,14,761,102.0,0.0,4.0,4.0
1,21,121,501.0,400.0,2.0,2.0
1,17,626,502.0,400.0,3.0,4.0
1,15,624,502.0,400.0,3.0,1.0
1,17,761,203.0,102.0,2.0,3.0
1,12,0,0.0,400.0,1.0,4.0
1,18,624,0.0,400.0,5.0,4.0
1,18,626,101.0,308.0,2.0,4.0
1,12,210,101.0,109.0,1.0,4.0
1,21,230,102.0,400.0,3.0,1.0
2,18,0,502.0,400.0,3.0,4.0
1,14,626,502.0,400.0,2.0,4.0
1,14,624,501.0,400.0,4.0,3.0
2,12,236,502.0,400.0,5.0,1.0
2,12,210,101.0,511.0,4.0,4.0
1,20,624,0.0,400.0,3.0,3.0
1,21,624,501.0,400.0,2.0,2.0
1,12,236,102.0,400.0,2.0,4.0
1,15,627,501.0,400.0,1.0,4.0
1,18,210,101.0,400.0,1.0,3.0
1,18,0,122.0,0.0,5.0,4.0
1,13,930,101.0,511.0,2.0,3.0
1,12,236,502.0,400.0,1.0,3.0
1,18,0,501.0,400.0,5.0,2.0
1,21,626,0.0,500.0,5.0,3.0
2,13,230,501.0,312.0,2.0,3.0
1,19,230,104.0,0.0,4.0,3.0
2,18,230,101.0,109.0,2.0,3.0
1,12,230,101.0,500.0,1.0,4.0
1,16,230,0.0,0.0,5.0,4.0
1,17,626,101.0,400.0,3.0,4.0
1,13,0,101.0,0.0,1.0,4.0
2,12,230,501.0,0.0,5.0,4.0
1,18,210,0.0,400.0,3.0,3.0
1,13,624,101.0,400.0,3.0,3.0
1,14,860,101.0,400.0,2.0,4.0
1,18,210,0.0,400.0,3.0,3.0
1,15,624,502.0,0.0,3.0,3.0
1,14,0,0.0,400.0,1.0,3.0
1,17,626,501.0,400.0,3.0,4.0
1,16,0,102.0,102.0,1.0,4.0
1,13,624,0.0,400.0,2.0,3.0
1,19,230,101.0,400.0,5.0,4.0
2,18,210,501.0,400.0,3.0,4.0
1,15,930,501.0,511.0,4.0,3.0
1,13,230,0.0,0.0,5.0,2.0
1,14,0,101.0,0.0,5.0,4.0
2,19,230,0.0,0.0,4.0,4.0
1,20,626,501.0,400.0,3.0,4.0
1,15,626,502.0,400.0,3.0,4.0
2,18,624,501.0,400.0,2.0,2.0
1,17,624,0.0,400.0,5.0,2.0
2,12,0,101.0,106.0,4.0,3.0
2,12,210,0.0,400.0,2.0,2.0
2,13,236,501.0,400.0,2.0,2.0
2,14,230,108.0,109.0,2.0,4.0
1,15,624,108.0,400.0,1.0,2.0
1,20,624,502.0,400.0,2.0,4.0
1,16,230,108.0,0.0,2.0,4.0
1,14,0,502.0,400.0,4.0,3.0
2,18,624,501.0,400.0,3.0,4.0
2,17,761,108.0,212.0,2.0,3.0
1,19,626,501.0,400.0,2.0,3.0
1,19,624,502.0,400.0,2.0,4.0
2,13,210,102.0,400.0,3.0,4.0
1,14,626,501.0,400.0,3.0,4.0
1,21,230,101.0,400.0,2.0,3.0
2,18,626,501.0,400.0,2.0,4.0
1,12,0,108.0,400.0,3.0,4.0
1,16,624,501.0,400.0,2.0,3.0
1,21,624,402.0,400.0,2.0,4.0
1,13,210,101.0,400.0,2.0,4.0
1,17,210,0.0,109.0,4.0,2.0
1,18,624,101.0,400.0,2.0,2.0
1,20,624,502.0,511.0,5.0,2.0
1,13,230,501.0,500.0,5.0,2.0
2,14,625,102.0,500.0,2.0,4.0
1,19,626,101.0,400.0,4.0,4.0
2,18,624,501.0,400.0,5.0,3.0
2,21,624,101.0,400.0,1.0,4.0
1,12,230,501.0,0.0,5.0,4.0
1,4,626,502.0,400.0,1.0,4.0
1,16,0,109.0,400.0,3.0,3.0
1,15,236,501.0,511.0,2.0,4.0
2,12,624,0.0,400.0,5.0,4.0
1,15,624,502.0,400.0,2.0,4.0
1,14,625,101.0,400.0,4.0,3.0
1,20,624,0.0,400.0,2.0,3.0
1,18,761,101.0,102.0,3.0,3.0
1,18,761,102.0,312.0,5.0,3.0
2,21,624,0.0,400.0,2.0,3.0
1,14,310,501.0,500.0,5.0,4.0
1,18,230,101.0,102.0,2.0,3.0
2,14,624,502.0,400.0,3.0,3.0
1,19,624,101.0,400.0,1.0,3.0
2,18,230,101.0,106.0,1.0,4.0
1,18,624,0.0,400.0,3.0,3.0
1,16,230,102.0,102.0,2.0,4.0
1,19,930,108.0,511.0,5.0,3.0
2,21,761,501.0,102.0,2.0,4.0
1,20,930,501.0,511.0,5.0,4.0
1,11,230,0.0,512.0,2.0,3.0
2,18,761,108.0,109.0,2.0,4.0
2,14,230,102.0,0.0,3.0,4.0
1,14,624,0.0,400.0,2.0,4.0
1,13,627,502.0,400.0,1.0,1.0
1,20,624,503.0,0.0,5.0,4.0
1,15,761,0.0,200.0,3.0,4.0
1,11,624,102.0,400.0,2.0,4.0
1,13,624,203.0,400.0,5.0,4.0
1,12,626,501.0,400.0,2.0,3.0
1,16,626,108.0,500.0,5.0,2.0
1,16,230,501.0,0.0,4.0,3.0
1,1,230,501.0,0.0,5.0,2.0
1,13,0,501.0,400.0,3.0,3.0
2,18,624,102.0,400.0,2.0,3.0
1,17,626,501.0,400.0,3.0,3.0
1,20,310,0.0,500.0,1.0,3.0
1,20,210,101.0,400.0,2.0,4.0
1,19,624,0.0,400.0,4.0,3.0
1,19,230,501.0,306.0,3.0,3.0
1,16,236,502.0,511.0,4.0,3.0
2,12,210,101.0,102.0,3.0,3.0
1,13,624,0.0,400.0,5.0,2.0
2,12,624,203.0,400.0,5.0,3.0
1,11,0,501.0,0.0,4.0,4.0
2,12,230,101.0,0.0,5.0,4.0
2,18,210,301.0,400.0,4.0,4.0
1,19,210,101.0,102.0,5.0,4.0
1,14,624,502.0,400.0,1.0,2.0
2,18,236,501.0,0.0,4.0,3.0
1,13,121,501.0,400.0,3.0,4.0
1,20,210,102.0,400.0,4.0,3.0
1,20,0,108.0,400.0,4.0,4.0
1,18,624,501.0,400.0,5.0,3.0
1,18,624,104.0,400.0,4.0,2.0
1,18,626,501.0,400.0,1.0,1.0
2,12,236,502.0,500.0,5.0,3.0
1,21,0,502.0,207.0,2.0,3.0
1,18,0,101.0,106.0,1.0,3.0
1,15,930,102.0,511.0,3.0,4.0
1,15,210,0.0,400.0,1.0,3.0
2,12,626,122.0,400.0,3.0,4.0
1,17,930,0.0,511.0,3.0,4.0
1,16,626,501.0,400.0,2.0,4.0
1,13,230,101.0,106.0,2.0,4.0
1,16,121,501.0,400.0,4.0,4.0
1,15,624,501.0,400.0,5.0,4.0
2,12,236,101.0,400.0,2.0,4.0
1,13,627,501.0,400.0,1.0,3.0
1,18,626,501.0,400.0,3.0,4.0
2,19,761,502.0,0.0,3.0,2.0
2,21,624,108.0,400.0,2.0,4.0
1,14,210,103.0,400.0,5.0,3.0
2,17,626,501.0,400.0,5.0,4.0
1,13,230,101.0,102.0,1.0,4.0
1,14,624,0.0,400.0,5.0,4.0
1,16,761,0.0,500.0,5.0,3.0
1,14,761,108.0,200.0,4.0,4.0
1,20,624,502.0,400.0,2.0,4.0
1,15,624,101.0,500.0,3.0,3.0
1,20,236,122.0,400.0,3.0,3.0
2,18,310,0.0,500.0,5.0,2.0
1,21,310,0.0,500.0,3.0,3.0
1,12,210,101.0,400.0,2.0,4.0
1,13,230,101.0,500.0,3.0,3.0
2,12,625,0.0,500.0,5.0,4.0
2,16,626,0.0,400.0,2.0,3.0
1,14,310,0.0,400.0,5.0,3.0
1,20,220,0.0,400.0,4.0,4.0
1,14,740,101.0,500.0,2.0,3.0
2,14,624,0.0,400.0,1.0,4.0
2,12,230,108.0,102.0,3.0,1.0
1,12,230,101.0,512.0,4.0,3.0
1,16,624,501.0,400.0,3.0,2.0
2,18,930,0.0,511.0,5.0,2.0
1,15,930,102.0,511.0,4.0,4.0
1,18,210,108.0,400.0,2.0,3.0
1,18,230,501.0,306.0,2.0,2.0
1,13,624,108.0,400.0,3.0,4.0
1,19,230,108.0,207.0,3.0,3.0
1,12,230,103.0,400.0,4.0,4.0
2,12,626,502.0,400.0,3.0,3.0
1,13,210,108.0,109.0,5.0,3.0
1,14,0,0.0,400.0,4.0,2.0
1,15,625,102.0,400.0,2.0,3.0
1,19,626,502.0,400.0,2.0,2.0
2,20,0,102.0,400.0,3.0,4.0
1,19,625,0.0,400.0,4.0,3.0
2,12,930,502.0,511.0,5.0,1.0
2,15,230,101.0,500.0,5.0,3.0
1,13,0,502.0,500.0,4.0,1.0
2,20,624,0.0,400.0,3.0,4.0
1,14,624,0.0,400.0,4.0,4.0
1,11,624,101.0,400.0,4.0,3.0
2,12,0,101.0,109.0,1.0,4.0
1,15,626,502.0,400.0,2.0,2.0
1,14,626,502.0,500.0,5.0,2.0
1,21,626,501.0,400.0,2.0,3.0
1,19,236,501.0,400.0,3.0,4.0
1,21,0,101.0,307.0,4.0,4.0
2,13,761,0.0,102.0,2.0,3.0
1,15,626,502.0,400.0,3.0,4.0
1,14,624,0.0,400.0,5.0,3.0
2,12,230,101.0,0.0,5.0,3.0
1,16,626,501.0,400.0,3.0,3.0
2,18,210,101.0,102.0,5.0,1.0
1,15,0,503.0,400.0,3.0,4.0
1,16,624,0.0,400.0,2.0,3.0
2,12,230,101.0,200.0,3.0,3.0
1,16,0,0.0,400.0,1.0,3.0
1,19,0,101.0,400.0,1.0,3.0
1,16,0,101.0,400.0,1.0,3.0
1,12,230,101.0,307.0,3.0,2.0
2,14,0,101.0,500.0,3.0,3.0
1,16,624,502.0,400.0,5.0,3.0
2,12,626,102.0,400.0,2.0,3.0
2,12,626,502.0,400.0,5.0,2.0
2,12,930,501.0,511.0,3.0,2.0
1,16,210,0.0,400.0,1.0,2.0
1,12,230,101.0,400.0,2.0,3.0
1,15,624,501.0,306.0,4.0,4.0
2,16,230,101.0,102.0,5.0,4.0
1,5,0,502.0,400.0,1.0,1.0
1,13,624,402.0,400.0,4.0,3.0
1,21,930,101.0,511.0,2.0,2.0
1,12,624,502.0,400.0,4.0,4.0
1,12,236,501.0,307.0,2.0,3.0
1,17,0,108.0,400.0,3.0,4.0
1,20,0,501.0,0.0,2.0,1.0
1,20,624,108.0,400.0,3.0,4.0
1,19,230,0.0,0.0,5.0,4.0
2,18,310,501.0,400.0,4.0,2.0
1,16,624,0.0,400.0,3.0,3.0
1,21,220,101.0,0.0,3.0,3.0
1,12,761,0.0,200.0,4.0,3.0
1,14,761,0.0,0.0,5.0,3.0
1,12,210,0.0,400.0,1.0,2.0
1,13,210,101.0,312.0,4.0,2.0
1,12,626,501.0,400.0,3.0,4.0
2,12,626,501.0,400.0,3.0,2.0
1,21,310,0.0,400.0,3.0,4.0
1,12,0,101.0,500.0,1.0,2.0
1,14,626,502.0,400.0,3.0,3.0
1,11,230,0.0,400.0,5.0,2.0
1,17,626,501.0,400.0,5.0,3.0
1,17,310,0.0,500.0,1.0,3.0
1,13,0,501.0,400.0,1.0,2.0
1,19,626,501.0,400.0,4.0,2.0
2,13,626,501.0,400.0,2.0,3.0
1,13,210,102.0,400.0,1.0,3.0
1,20,230,101.0,400.0,3.0,4.0
2,13,121,501.0,400.0,3.0,1.0
1,15,624,102.0,500.0,4.0,4.0
2,17,626,502.0,400.0,1.0,3.0
1,12,624,0.0,400.0,5.0,4.0
1,20,230,108.0,312.0,4.0,2.0
1,14,626,0.0,400.0,2.0,4.0
2,13,230,102.0,200.0,3.0,3.0
1,20,624,122.0,400.0,5.0,4.0
2,12,230,102.0,500.0,5.0,4.0
1,21,626,501.0,400.0,1.0,4.0
2,12,930,101.0,511.0,5.0,4.0
2,18,310,502.0,500.0,3.0,3.0
1,14,930,0.0,511.0,4.0,2.0
1,14,0,102.0,0.0,1.0,3.0
1,19,930,501.0,511.0,1.0,4.0
1,21,624,101.0,400.0,4.0,3.0
1,16,310,203.0,500.0,5.0,3.0
1,17,210,301.0,400.0,1.0,3.0
1,12,0,108.0,400.0,1.0,4.0
1,20,930,101.0,400.0,1.0,3.0
1,14,860,101.0,400.0,4.0,4.0
1,19,761,101.0,0.0,3.0,4.0
2,14,624,0.0,400.0,3.0,2.0
1,21,930,502.0,511.0,3.0,4.0
2,18,624,501.0,400.0,3.0,2.0
2,12,230,101.0,500.0,5.0,4.0
1,18,210,501.0,400.0,3.0,3.0
2,13,626,108.0,400.0,2.0,4.0
1,18,624,501.0,400.0,5.0,4.0
1,12,930,0.0,511.0,3.0,1.0
2,12,230,101.0,102.0,1.0,3.0
1,21,624,0.0,400.0,1.0,4.0
1,12,930,501.0,511.0,3.0,4.0
1,19,210,101.0,102.0,2.0,3.0
1,11,624,502.0,400.0,1.0,4.0
1,13,624,501.0,400.0,4.0,3.0
2,18,230,501.0,500.0,2.0,3.0
1,19,626,501.0,400.0,3.0,3.0
1,19,210,101.0,200.0,3.0,4.0
1,15,210,301.0,102.0,5.0,2.0
1,18,624,0.0,400.0,4.0,3.0
1,14,624,102.0,400.0,5.0,3.0
2,12,624,101.0,400.0,2.0,3.0
1,18,930,104.0,511.0,4.0,1.0
1,15,624,502.0,400.0,5.0,3.0
2,14,626,0.0,400.0,2.0,3.0
2,12,626,108.0,400.0,2.0,4.0
1,18,930,101.0,511.0,3.0,3.0
1,19,624,108.0,400.0,4.0,4.0
1,20,626,503.0,400.0,2.0,1.0
1,19,0,0.0,400.0,4.0,4.0
1,18,624,102.0,400.0,2.0,4.0
1,13,0,101.0,400.0,1.0,3.0
1,14,236,502.0,400.0,3.0,4.0
1,19,626,108.0,400.0,3.0,3.0
1,14,0,108.0,400.0,1.0,4.0
1,14,930,0.0,511.0,3.0,4.0
2,18,624,502.0,400.0,5.0,2.0
1,13,624,0.0,400.0,5.0,4.0
2,20,230,101.0,106.0,3.0,3.0
1,19,624,502.0,400.0,5.0,3.0
2,12,230,122.0,0.0,2.0,3.0
1,20,624,502.0,400.0,5.0,4.0
1,12,0,501.0,500.0,1.0,3.0
1,12,236,103.0,0.0,3.0,3.0
1,18,0,101.0,400.0,2.0,4.0
1,17,761,101.0,106.0,5.0,2.0
2,12,624,101.0,400.0,5.0,3.0
1,12,740,101.0,400.0,1.0,1.0
1,12,0,0.0,400.0,2.0,3.0
1,17,0,501.0,500.0,2.0,3.0
1,16,624,501.0,400.0,5.0,4.0
1,16,230,501.0,306.0,3.0,4.0
2,12,626,502.0,400.0,4.0,4.0
1,15,625,0.0,500.0,5.0,3.0
1,20,626,502.0,400.0,3.0,4.0
1,19,740,122.0,306.0,2.0,4.0
1,12,624,501.0,500.0,3.0,4.0
1,18,761,501.0,400.0,2.0,3.0
1,14,210,101.0,106.0,1.0,4.0
2,12,626,101.0,400.0,5.0,3.0
1,12,627,501.0,500.0,1.0,2.0
1,13,0,0.0,400.0,3.0,2.0
2,13,210,502.0,400.0,5.0,4.0
1,17,624,501.0,400.0,3.0,4.0
1,13,624,501.0,400.0,2.0,3.0
1,15,624,0.0,400.0,2.0,4.0
1,15,230,501.0,400.0,2.0,4.0
1,19,626,502.0,400.0,4.0,4.0
1,14,860,0.0,400.0,2.0,4.0
1,12,0,102.0,106.0,1.0,4.0
1,16,626,109.0,400.0,4.0,4.0
1,16,210,0.0,400.0,1.0,4.0
1,19,0,501.0,0.0,1.0,3.0
2,12,626,0.0,400.0,3.0,4.0
1,18,930,501.0,511.0,5.0,4.0
2,12,740,101.0,500.0,2.0,4.0
2,18,121,101.0,400.0,2.0,4.0
1,17,626,502.0,500.0,2.0,2.0
1,18,210,101.0,308.0,4.0,4.0
2,21,624,501.0,400.0,3.0,1.0
2,13,626,501.0,400.0,3.0,4.0
1,18,310,501.0,400.0,2.0,3.0
2,12,230,101.0,102.0,4.0,4.0
1,20,626,101.0,400.0,3.0,3.0
2,15,230,102.0,200.0,3.0,2.0
2,18,230,101.0,307.0,2.0,2.0
1,14,0,102.0,500.0,4.0,3.0
1,12,740,101.0,500.0,2.0,2.0
1,17,210,502.0,400.0,4.0,4.0
1,20,0,502.0,400.0,3.0,1.0
2,12,230,101.0,109.0,3.0,3.0
1,21,210,101.0,0.0,5.0,4.0
1,15,236,0.0,312.0,2.0,4.0
2,12,624,102.0,400.0,5.0,2.0
1,13,761,102.0,0.0,5.0,4.0
2,12,230,108.0,109.0,3.0,4.0
1,20,624,501.0,500.0,4.0,3.0
1,18,210,102.0,400.0,3.0,3.0
2,18,0,501.0,312.0,3.0,4.0
1,17,740,108.0,500.0,1.0,3.0
1,16,930,502.0,511.0,5.0,3.0
1,18,310,0.0,0.0,1.0,2.0
1,13,230,102.0,0.0,3.0,2.0
1,15,624,0.0,400.0,5.0,3.0
2,20,761,0.0,500.0,3.0,4.0
1,13,236,109.0,500.0,3.0,2.0
2,12,761,501.0,0.0,3.0,2.0
1,18,626,501.0,400.0,3.0,2.0
1,14,0,502.0,511.0,2.0,4.0
1,6,930,502.0,511.0,2.0,4.0
1,16,624,501.0,400.0,3.0,3.0
1,14,230,0.0,200.0,5.0,4.0
1,19,624,101.0,400.0,5.0,3.0
1,16,210,210.0,400.0,2.0,4.0
1,19,624,501.0,400.0,3.0,4.0
1,20,210,402.0,102.0,1.0,4.0
1,16,0,0.0,500.0,2.0,3.0
2,13,860,0.0,400.0,5.0,2.0
1,17,230,203.0,400.0,3.0,3.0
1,20,626,502.0,400.0,2.0,4.0
1,19,626,502.0,400.0,1.0,2.0
2,20,624,102.0,400.0,3.0,3.0
1,12,0,102.0,400.0,1.0,4.0
1,18,624,502.0,400.0,5.0,3.0
2,12,210,101.0,400.0,2.0,3.0
2,12,0,501.0,511.0,5.0,4.0
1,15,626,502.0,400.0,2.0,4.0
1,13,626,108.0,400.0,2.0,4.0
1,13,624,101.0,400.0,1.0,3.0
1,16,930,0.0,511.0,4.0,3.0
1,18,0,0.0,106.0,3.0,1.0
1,19,0,502.0,400.0,3.0,4.0
1,14,624,501.0,400.0,3.0,3.0
1,18,310,501.0,500.0,2.0,2.0
1,20,626,501.0,400.0,3.0,3.0
1,13,624,203.0,400.0,3.0,3.0
2,14,626,101.0,400.0,5.0,4.0
1,12,210,101.0,400.0,2.0,3.0
1,16,740,501.0,312.0,4.0,4.0
2,18,740,101.0,0.0,5.0,3.0
1,15,626,501.0,400.0,3.0,2.0
1,13,624,0.0,400.0,4.0,3.0
1,16,930,501.0,511.0,2.0,4.0
1,19,624,502.0,400.0,3.0,4.0
2,13,210,101.0,400.0,5.0,4.0
1,19,626,501.0,400.0,4.0,3.0
1,19,210,501.0,400.0,5.0,2.0
1,13,626,501.0,400.0,4.0,4.0
2,14,626,502.0,400.0,5.0,4.0
1,15,230,101.0,400.0,3.0,4.0
1,18,624,501.0,400.0,2.0,2.0
1,18,624,0.0,400.0,1.0,3.0
2,12,860,101.0,400.0,4.0,2.0
1,18,230,502.0,512.0,5.0,4.0
2,20,0,502.0,511.0,2.0,3.0
1,16,121,501.0,400.0,5.0,2.0
1,20,624,502.0,400.0,1.0,4.0
1,16,624,501.0,400.0,5.0,3.0
1,18,210,203.0,109.0,1.0,1.0
1,12,0,501.0,400.0,1.0,2.0
1,20,220,102.0,400.0,5.0,3.0
1,12,230,102.0,500.0,5.0,3.0
1,16,624,503.0,400.0,5.0,3.0
1,20,310,210.0,500.0,1.0,2.0
1,16,230,501.0,212.0,3.0,4.0
1,12,230,104.0,0.0,3.0,4.0
1,18,236,502.0,0.0,3.0,4.0
2,12,230,101.0,106.0,2.0,4.0
1,12,210,0.0,400.0,5.0,3.0
1,21,220,104.0,400.0,3.0,4.0
1,16,761,203.0,102.0,4.0,2.0
2,12,624,502.0,400.0,5.0,3.0
1,18,626,501.0,400.0,2.0,2.0
1,13,624,101.0,400.0,1.0,4.0
1,13,230,101.0,200.0,4.0,4.0
1,19,626,101.0,400.0,2.0,1.0
2,15,624,102.0,400.0,5.0,3.0
1,12,230,301.0,106.0,1.0,4.0
1,13,624,501.0,400.0,5.0,4.0
1,14,210,502.0,0.0,4.0,4.0
2,12,230,101.0,0.0,5.0,4.0
1,13,626,502.0,400.0,4.0,4.0
2,12,230,102.0,102.0,2.0,3.0
1,21,230,101.0,200.0,2.0,4.0
1,15,624,101.0,400.0,3.0,4.0
2,18,624,0.0,400.0,5.0,2.0
2,18,230,501.0,200.0,5.0,3.0
1,20,0,502.0,400.0,1.0,3.0
1,13,626,203.0,400.0,4.0,4.0
2,13,230,101.0,109.0,3.0,3.0
2,18,230,501.0,0.0,3.0,4.0
1,14,230,102.0,0.0,2.0,4.0
2,19,624,502.0,400.0,5.0,2.0
1,14,624,102.0,400.0,2.0,1.0
1,18,210,122.0,109.0,2.0,1.0
1,21,626,502.0,400.0,3.0,4.0
1,17,230,0.0,0.0,2.0,3.0
2,12,626,501.0,400.0,2.0,2.0
